RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime	fixed
70_xd	320	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	196	8	5	4	183	space	1.806800667	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1787.86	3	186	NA	NA	1806.800667
70_xd	181.6	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	176.6	10	8	4	260	space	2.099871157	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1794.52	3	187	NA	NA	2099.871157
70_xd	499	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	257.2	5	3	4	109	return	1.422686727	hi	FALSE	70_xd	TRUE	Utility_Vehicles	1804.08	3	188	1	38.22	1422.686727
70_xd	319.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	182.6	9	5	4	1	space	2.163989421	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1812.2	3	189	NA	NA	2163.989421
70_xd	498	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	210.43	13	7	4	188	space	3.384656439	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1817.84	3	190	NA	NA	3384.656439
70_xd	393	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	214.67	8	8	4	126	space	2.201827269	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1824.91	3	191	NA	NA	2201.827269
70_xd	493	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	189.25	7	5	4	128	space	1.730031175	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1830.6	3	192	NA	NA	1730.031175
70_xd	503	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	357.11	8	6	4	115	space	3.474277661	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1837.25	3	193	4	32.02	3474.277661
70_xd	317.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	223.2	4	3	4	268	return	1.17213094	hi	FALSE	70_xd	TRUE	Utility_Vehicles	1849.55	3	194	NA	NA	1172.13094
70_xd	234	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	195	9	6	4	28	space	2.276733935	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1854.33	3	195	NA	NA	2276.733935
70_xd	238	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	168.25	8	5	4	53	space	1.555703114	cr	TRUE	70_xd	TRUE	Utility_Vehicles	1860.99	3	196	NA	NA	1555.703114
70_xd	240.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	277	3	3	4	204	return	1.116357632	hi	FALSE	70_xd	TRUE	Utility_Vehicles	1866.02	3	197	NA	NA	1116.357632
70_xd	326.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	272	6	5	4	21	space	2.092328952	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1870.61	3	198	3	26.96	2092.328952
70_xd	224	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	146.33	7	1	4	46	space	1.222419876	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1878.25	3	199	NA	NA	1222.419876
70_xd	322.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	283.53	16	4	4	30	space	5.287395143	mi	FALSE	70_xd	TRUE	Utility_Vehicles	1883.79	3	200	NA	NA	5287.395143
70_xd	495	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	175.78	9	6	4	210	space	2.149139241	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1892.66	3	201	2	20.43	2149.139241
70_xd	197	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	166.8	9	3	4	190	return	2.15174507	hi	FALSE	70_xd	TRUE	Utility_Vehicles	1900.92	3	202	NA	NA	2151.74507
70_xd	196.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	229.5	12	9	4	98	space	3.177428004	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1906.59	3	203	NA	NA	3177.428004
70_xd	237	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	204	6	4	4	75	space	1.467985037	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1914.36	3	204	NA	NA	1467.985037
70_xd	328	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	168.67	5	4	4	99	return	1.107013817	fa	TRUE	70_xd	TRUE	Utility_Vehicles	1919.28	3	205	1	23.66	1107.013817
70_xd	494	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	210	4	3	4	154	space	1.139125733	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1926.31	3	206	NA	NA	1139.125733
70_xd	193.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	117.5	7	5	4	270	space	1.243711134	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1932.08	3	207	NA	NA	1243.711134
70_xd	238.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	125.33	5	3	4	161	space	0.877435519	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1936.76	3	208	NA	NA	877.4355187
70_xd	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	132.67	8	5	4	290	space	1.425380162	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1941.33	3	209	NA	NA	1425.380162
70_xd	326.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	160.4	9	6	4	168	space	1.877945394	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1946.22	3	210	NA	NA	1877.945394
70_xd	312.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	191.2	4	3	4	273	return	1.013308456	fa	TRUE	70_xd	TRUE	Utility_Vehicles	1951.68	3	211	1	29.97	1013.308456
70_xd	235.5	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	166.25	7	5	4	283	space	1.489146902	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1957.93	3	212	NA	NA	1489.146902
70_xd	328.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	123.75	7	4	4	100	space	1.175495901	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1962.89	3	213	NA	NA	1175.495901
70_xd	491	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	150.33	5	4	4	104	space	1.005390169	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1967.82	3	214	NA	NA	1005.390169
70_xd	322.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	271.5	3	2	4	198	return	1.077736826	hi	FALSE	70_xd	TRUE	Utility_Vehicles	1972.69	3	215	NA	NA	1077.736826
70_xd	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	210.5	4	2	4	234	space	0.944824174	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1977.23	3	216	NA	NA	944.8241736
70_xd	191.2	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	157	3	1	4	38	space	0.850826303	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1982.98	3	217	2	29.52	850.8263032
70_xd	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	207.78	8	7	4	162	space	2.129978758	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1989.32	3	218	NA	NA	2129.978758
70_xd	320.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	180.67	9	6	4	171	space	1.943394615	cr	FALSE	70_xd	FALSE	Utility_Vehicles	1994.89	3	219	NA	NA	1943.394615
70_xd	320.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	206.29	7	4	4	113	space	1.639465712	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2000.65	3	220	NA	NA	1639.465712
70_xd	256	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	187.75	7	6	4	248	space	1.734848788	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2008.07	3	221	1	24.05	1734.848788
70_xd	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	180.67	5	2	4	264	return	1.162912121	fa	TRUE	70_xd	TRUE	Utility_Vehicles	2015.09	3	222	NA	NA	1162.912121
70_xd	314.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	182.8	4	4	4	205	space	1.001116155	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2019.71	3	223	NA	NA	1001.116155
70_xd	309.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	218.5	3	2	4	174	return	0.912300618	fa	TRUE	70_xd	TRUE	Utility_Vehicles	2024.19	3	224	NA	NA	912.3006177
70_xd	235	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	189.6	4	3	4	60	space	1.039153775	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2028.57	3	225	NA	NA	1039.153775
70_xd	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	182	3	3	4	97	space	0.825265797	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2033.21	3	226	NA	NA	825.2657971
70_xd	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	199.67	5	3	4	182	space	1.300955055	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2037.49	3	227	NA	NA	1300.955055
70_xd	324	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	186.36	10	7	4	193	space	2.372812363	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2042.33	3	228	3	33.07	2372.812363
70_xd	316.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	184.8	9	5	4	134	space	2.067336604	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2049.45	3	229	NA	NA	2067.336604
70_xd	217	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	165	5	4	4	33	space	1.117625173	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2054.97	3	230	NA	NA	1117.625173
70_xd	240.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	221	3	4	4	25	space	0.976184289	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2059.54	3	231	NA	NA	976.1842885
70_xd	404	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	186	4	3	4	236	space	0.905060454	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2063.96	3	232	NA	NA	905.0604538
70_xd	408	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	192.67	3	1	4	275	space	0.591424115	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2068.58	3	233	1	23.18	591.4241152
70_xd	478	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	190.8	6	2	4	195	space	1.196231464	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2074.32	3	234	NA	NA	1196.231464
70_xd	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	209.67	6	5	4	112	space	1.434550596	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2078.98	3	235	NA	NA	1434.550596
70_xd	429	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	227	5	5	4	262	return	1.434695751	fa	TRUE	70_xd	TRUE	Utility_Vehicles	2088.27	3	236	NA	NA	1434.695751
70_xd	190	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	213.6	4	2	4	246	space	1.193235622	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2093.29	3	237	1	23.61	1193.235622
70_xd	319.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	147.78	8	4	4	144	space	1.589834373	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2099.39	3	238	NA	NA	1589.834373
70_xd	323.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	225.75	8	4	4	23	space	2.168424352	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2104.61	3	239	NA	NA	2168.424352
70_xd	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	172	6	4	4	160	space	1.367962128	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2110.43	3	240	NA	NA	1367.962128
70_xd	236.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	263.43	6	3	4	15	return	1.962985798	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2115.46	3	241	NA	NA	1962.985798
70_xd	237	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	164.75	7	5	4	106	space	1.534816897	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2120.88	3	242	2	26.46	1534.816897
70_xd	1006	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	181.78	8	6	4	14	space	1.861865061	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2128.77	3	243	NA	NA	1861.865061
70_xd	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	198.4	9	7	4	12	space	2.292847625	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2134.17	3	244	NA	NA	2292.847625
70_xd	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	197	8	6	4	77	space	1.891597312	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2139.92	3	245	NA	NA	1891.597312
70_xd	360	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	152.22	9	6	4	176	space	1.683706882	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2145.41	3	246	NA	NA	1683.706882
70_xd	316.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	162	7	7	4	68	space	1.478508787	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2151.35	3	247	2	28.73	1478.508787
70_xd	324	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	223	5	5	4	218	space	1.481276266	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2157.64	3	248	NA	NA	1481.276266
70_xd	274.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	140.4	4	3	4	149	space	0.784115772	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2162.57	3	249	NA	NA	784.1157722
70_xd	324	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	176	3	2	4	266	space	0.750704058	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2166.81	3	250	NA	NA	750.7040575
70_xd	501	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	189.6	4	2	4	187	return	1.004484415	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2171.11	3	251	NA	NA	1004.484415
70_xd	473	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	133.6	4	3	4	64	space	0.767402034	mi	FALSE	70_xd	TRUE	Utility_Vehicles	2175.67	3	252	1	22.24	767.402034
70_xd	1008	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	151	7	4	4	297	space	1.392049822	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2182.96	3	253	NA	NA	1392.049822
70_xd	242.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	219.2	4	5	4	71	space	1.205336652	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2188.15	3	254	NA	NA	1205.336652
70_xd	320	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	114.33	5	2	4	147	return	0.942003178	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2194.15	3	255	NA	NA	942.0031782
70_xd	324	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	188	5	3	4	239	space	1.172109314	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2199.32	3	256	1	20.99	1172.109314
70_xd	491	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	160.86	6	6	4	219	space	1.289060029	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2206.31	3	257	NA	NA	1289.060029
70_xd	367	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	195.6	4	4	4	43	space	1.098220933	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2211.06	3	258	NA	NA	1098.220933
70_xd	238	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	175.6	4	5	4	169	space	0.989248254	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2215.97	3	259	NA	NA	989.2482536
70_xd	324	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	295.69	12	4	4	17	space	4.162284581	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2220.57	3	260	NA	NA	4162.284581
70_xd	231	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	269.5	4	3	4	208	return	1.155494178	fa	TRUE	70_xd	TRUE	Utility_Vehicles	2228.36	3	261	2	27.53	1155.494178
70_xd	258.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	185.56	8	5	4	29	space	1.878202715	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2234.95	3	262	NA	NA	1878.202715
70_xd	499	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	154.8	9	7	4	40	space	1.838226761	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2240.44	3	263	NA	NA	1838.226761
70_xd	238.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	191.2	4	2	4	74	space	1.067600889	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2245.81	3	264	NA	NA	1067.600889
70_xd	201.5	3	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	169.67	5	2	4	4	space	1.255833057	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2250.8	3	265	NA	NA	1255.833057
70_xd	187.6	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	148.29	7	5	4	35	space	1.234404708	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2256.66	3	266	NA	NA	1234.404708
70_xd	1002	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	175.43	6	4	4	114	space	1.434635637	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2263.1	3	267	1	33.7	1434.635637
70_xd	1002	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	248.8	4	5	4	66	space	1.34745786	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2270.22	3	268	NA	NA	1347.45786
70_xd	121.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	156	3	0	4	231	space	1.551369719	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2275.2	3	269	NA	NA	1551.369719
70_xd	152.8	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	164	3	2	4	215	space	0.740718775	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2281.7	3	270	NA	NA	740.7187747
70_xd	326	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	192.22	8	7	4	5	space	1.959494743	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2286.01	3	271	3	21.94	1959.494743
70_xd	502	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	199.71	6	5	4	269	space	1.555562724	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2295.21	3	272	NA	NA	1555.562724
70_xd	191	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	208	5	5	4	78	space	1.372016576	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2300.65	3	273	NA	NA	1372.016576
70_xd	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	147	3	3	4	178	space	0.638472352	mi	FALSE	70_xd	TRUE	Utility_Vehicles	2305.47	3	274	NA	NA	638.4723517
70_xd	484	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	199.5	7	6	4	94	space	1.755929644	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2309.58	3	275	NA	NA	1755.929644
70_xd	499	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	172.57	6	5	4	37	space	1.366289544	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2315.03	3	276	NA	NA	1366.289544
70_xd	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	169.71	6	3	4	167	space	1.417895873	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2319.9	3	277	2	30.28	1417.895873
70_xd	243.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	191.5	8	7	4	7	space	1.838196337	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2327.62	3	278	NA	NA	1838.196337
70_xd	326	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	189.43	6	4	4	238	space	1.455743618	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2333.48	3	279	NA	NA	1455.743618
70_xd	250	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	260	5	5	4	141	return	1.675998629	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2338.39	3	280	NA	NA	1675.998629
70_xd	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	169.14	6	2	4	102	return	1.294492718	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2343.63	3	281	NA	NA	1294.492718
70_xd	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	199	6	5	4	3	space	1.388989834	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2348.81	3	282	1	26.38	1388.989834
70_xd	490	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	217.38	12	7	4	148	space	3.190389701	cr	TRUE	70_xd	TRUE	Utility_Vehicles	2356.84	3	283	NA	NA	3190.389701
70_xd	152.5	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	167.43	6	6	4	140	space	1.388599088	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2363.48	3	284	NA	NA	1388.599088
70_xd	121.33	5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	176.8	4	4	4	202	space	1.017668976	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2369.24	3	285	1	18.27	1017.668976
70_xd	315.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	270	3	2	4	196	space	0.900789739	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2374.97	3	286	NA	NA	900.7897393
70_xd	256.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	268.57	6	3	4	110	return	1.995440808	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2383.53	3	287	NA	NA	1995.440808
70_xd	239.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	176	4	5	4	19	space	1.006014043	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2388.99	3	288	NA	NA	1006.014043
70_xd	321.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	265.33	8	5	4	93	space	2.685530485	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2395.64	3	289	2	26.88	2685.530485
70_xd	495	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	376.8	9	5	4	201	return	3.977489952	fa	FALSE	70_xd	FALSE	Utility_Vehicles	2405.12	3	290	NA	NA	3977.489952
70_xd	328.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	205.2	4	2	4	252	space	1.125655627	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2413.94	3	291	NA	NA	1125.655627
70_xd	265.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	388.5	7	3	4	122	return	3.362363757	fa	FALSE	70_xd	FALSE	Utility_Vehicles	2418.94	3	292	1	21.43	3362.363757
70_xd	255.33	2	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	236.5	3	3	4	220	space	0.98878493	mi	FALSE	70_xd	TRUE	Utility_Vehicles	2427.33	3	293	NA	NA	988.7849304
70_xd	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	177.25	7	5	4	153	space	1.651479135	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2431.79	3	294	NA	NA	1651.479135
70_xd	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	123.2	4	2	4	244	space	0.688593406	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2437.03	3	295	NA	NA	688.5934062
70_xd	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	165.75	7	5	4	233	space	1.455587466	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2441.16	3	296	0	18.75	1455.587466
70_xd	441	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	165.6	4	4	4	26	space	0.929790716	mi	FALSE	70_xd	TRUE	Utility_Vehicles	2448.57	3	297	NA	NA	929.7907162
70_xd	200.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	240	4	3	4	81	return	1.120156592	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2453.5	3	298	NA	NA	1120.156592
70_xd	238	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	220.4	4	3	4	62	return	1.135864141	hi	FALSE	70_xd	TRUE	Utility_Vehicles	2458.17	3	299	NA	NA	1135.864141
70_xd	183.6	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
70_xd	181.5	3	3	4	298	space	0.77092168	cr	FALSE	70_xd	FALSE	Utility_Vehicles	2462.74	3	300	2	18.99	770.9216804
71_ap	500	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	1016	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	204.5	19	11	5	159	space	4.842045148	cr	FALSE	71_ap	FALSE	Cats	1.7	6	1	NA	NA	4842.045148
71_ap	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	203.14	14	11	5	3	space	3.171606036	cr	FALSE	71_ap	FALSE	Cats	10.21	6	2	NA	NA	3171.606036
71_ap	1010	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	221.43	14	9	5	226	space	3.590511764	cr	FALSE	71_ap	FALSE	Cats	16.88	6	3	NA	NA	3590.511764
71_ap	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	217.56	9	7	5	245	return	2.282015604	fa	TRUE	71_ap	TRUE	Cats	23.92	6	4	0	26.25	2282.015604
71_ap	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
71_ap	183.67	11	9	5	202	space	2.628089725	cr	FALSE	71_ap	FALSE	Cats	35.21	6	5	NA	NA	2628.089725
71_ap	1010	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
